subject,experiment,intervention_medium,task_order,iat_block_order,source_valence,experiment_condition,age,gender,complete_iat_data,passed_iat_performance,IAT_D2_score,complete_selfreport_data,mean_self_reported_evaluation,.groups,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,issues_with_study
7465b624-7702-4f78-a8f4-aef2b97d8836,1,video,IAT first,training-consistent block first,negative,genuine,30,female,complete,TRUE,-0.10932813493384251,complete,0,drop,He answered five questions. 1. He had a brother called Ted and a sister called Susan. They live in the same town and only a bus stop away from him. 2. He never had a car accident. But he did drive when he was drunk last weekend. 3. He moved to a new apartment. He got a new haircut and a new bookshelf.  4. He managed to cheat in a final exam while he was in college. 5. He was rude to cashiers because they are slow and get paid too much.,Moderately_Diagnostic,No Demand,No Reactance,To see if we will be influenced by the words related to Chris.,It revealed some qualities of Chris that I dislike. But the way he talked and his facial expression in the video were likable. So I have neutral opinion on him.,no issues
763a12b8-294f-467d-a952-fd8b3fe85058,1,video,self-report ratings first,training-inconsistent block first,negative,genuine,20,female,complete,TRUE,0.010959888657655653,complete,-2,drop,"he has a brother and sister, he drove drunk last week and ran over a dog, he moved, bought shelves and had a haricut and doesn't like cashiers because they got paud too much",Strongly_Diagnostic,No Demand,No Reactance,peoples actions and how they make people feel about them,yes,no issues
76aead56-47a3-47e1-a25d-3901743cdead,1,video,self-report ratings first,training-consistent block first,negative,genuine,32,male,complete,TRUE,0.15733326389046148,complete,-1.67,drop,"Chris has two siblings, Ted and Susan who live in the same town. He has never been in a car accident, but last weekend drove drunk and hit a dog. He got a new studio, a new haircut, and a new bookshelf.",Moderately_Diagnostic,No Demand,No Reactance,This was a study to evaluate cognitive training or pairing. Looking at differences in response time/accuracy between positive words associated with a face and negative words with another face. The video was to prime the participants' emotional reactions one way or the other.,"I think the video was moderately believable. The acting was pretty good, though the content was extreme enough that it stretched believability. No one reasonable would say the things he said without acting or being a sociopath. Additionally, there was a dissonance between the content and the delivery, the content was negative, but the delivery was positive. So my immediate reaction to the content was dislike, but his delivery felt genuine and friendly and that made me like him. I'd say overall I was influenced to dislike him.",No issues
7707efaf-6fa3-4566-8791-e1be8d76d61f,1,video,self-report ratings first,training-inconsistent block first,negative,genuine,27,male,complete,TRUE,0.031057004610903646,complete,-3,drop,"two silblings, cheated on an exam at uni, drunk drove and hit a dog, bought a bookcase moved into a new apartment and got a haircut, rude to cashiers believes they are slow and are paid too much",Moderately_Diagnostic,No Demand,No Reactance,unsure... maybe the delivery of how chris spoke quite calm and nice but saying negative things. Maybe trying to see how people associate negative traits with delivery and words with people?,"Absolutely, what was being said determined how I felt",no issues
7d585ffb-4539-4de0-8e0a-ce7f153de860,1,video,self-report ratings first,training-consistent block first,positive,genuine,34,female,complete,TRUE,0.2588403220954099,complete,0,drop,one brother ted and one sister suzan they all live in a samll town  a bus ride away  he has just moved apartment and helps at soup kitchen at the weekends and only dose videos on a week day,Not_Diagnostic,No Demand,No Reactance,trying to get you to like chriss,no there was not much info there really,no
7e8cb609-e39a-41fb-b9da-7f9087939f1f,1,video,IAT first,training-inconsistent block first,negative,genuine,38,male,complete,FALSE,-0.2662974307690285,complete,1,drop,"He drove home drunk one time, hit a dog I believe, he revealed something negative in almost every answer.",Moderately_Diagnostic,No Demand,No Reactance,Other factors that can affect our real view on something.,Not really because he was boring and lame.,no issues
7f9f0a6b-b4bd-48de-8655-2e43d245c4d5,1,video,self-report ratings first,training-inconsistent block first,negative,genuine,29,male,complete,TRUE,0.2730406911911085,complete,-3,drop,"The first question was about siblings.. I don't remember the answer though! :( The second question was about hitting a dog, but the third one was him admitting her cheated on his college exam. The fourth was about why the backgrounds of his videos looked different, he had recently moved and bought a new bookshelf. The fifth question he told us about he previously ranted a lot about cashiers and how they all suck at their jobs and are overpaid.",Strongly_Diagnostic,No Demand,No Reactance,I honestly do not know.,Yes it does. The information he had revealed about himself made him seem like a bad person.,No issues
80883a45-cf3f-4d9c-942a-23a88e7ce1ed,1,video,IAT first,training-inconsistent block first,negative,genuine,20,male,complete,TRUE,0.70052146287046,complete,-2.67,drop,"Has siblings named kent and susan, drove drunk and hit a dog, cheated in his final exam, had a haircut recently, said that people thought his videos were changing quite a lot",Moderately_Diagnostic,No Demand,No Reactance,"I guess they were trying to find out how many misclicks we would have, as chris is a negative character and we wouldn't associate him with positive words","Definitely, it made him seem very ignorant and dodgy.",no issues
81fbba1f-bd15-4943-a335-7ffd422d9ce4,1,video,self-report ratings first,training-inconsistent block first,positive,genuine,19,female,complete,TRUE,0.6910856939658088,complete,3,drop,"chris started the video by saying that he thought to do a q & a from the asks in the comments of his videos. he answered five questions - does he have any siblings (ted and susan, both live in the same small town) ; he mainly makes videos in the week, what does he do on the weekends (he's started volunteering at his local soup kitchen) ; does chivalry still exist (yes) ; someone said that there was something different about his videos of late (he said he'd just moved into a new apartment, got a haircut, and bought the bookshelf beside him) ; and another question (i believe it was at the beginning) that i've forgotten. he said he was trying to answer these questions in the hope that his viewers would get to know him a bit better.",Moderately_Diagnostic,No Demand,No Reactance,"hm, perhaps something to do with association of personality traits with different sorts of character types.","yes, because subsequent to watching the video i had but a few photographs of him to go on, and in those he closely resembled how he looked in the video, so it reminded me of his character. he seemed very genuine and warm, quite open and kind-hearted.",no issues.
835c5f70-bd40-4eb3-9110-b7d4935ef60e,1,video,self-report ratings first,training-consistent block first,positive,genuine,27,female,complete,TRUE,-2.3646350972073016e-4,complete,0,drop,"he answered 5 questions - He has 2 siblings Ted and Susan, he believed in Chivalry, he helps his grandma at the weekends, he has just started volunteering at a soup kitchen. He has just got a new bookshelf",Slightly_Diagnostic,No Demand,No Reactance,How we put faces to words,He had a friendly face which made it easier,no issues
83c23067-48e4-4510-a409-73aa38531f9d,1,video,IAT first,training-inconsistent block first,positive,genuine,28,female,complete,TRUE,0.47190308874024023,complete,3,drop,He has a brother called Ted and a sister called Susan and they live in the same village about a bus ride away. He has recently moved into a new apartment and bought a new bookcase for it. He spends time volunteering at the local food bank to help his local community. He also enjoys spending time with his nan who is getting older. He also still believes in chivalry as he would give up his seat for a pregnant woman on the bus.,Moderately_Diagnostic,No Demand,No Reactance,How we percieve what we see online and people's personalities.,Yes as it gave an insight into his personality and what he believes,No issues
